transaction_id,customer_id,id_tiempo,id_geografia,id_pago,id_envio,quantity,total_amount,shipping_cost,monto_total_con_envio
TXN_664068,CUST_62689,1525,,6,4,16,86.38,21.14,107.52
TXN_352750,CUST_75758,1526,,3,1,3,577.23,7.02,584.25
TXN_331808,CUST_48298,1527,,2,1,1,266.26,15.8,282.06
TXN_761761,CUST_43531,1528,,1,2,4,984.29,13.01,997.3
TXN_372054,CUST_43086,1529,,5,4,11,981.29,24.48,1005.77
TXN_848733,CUST_60676,1530,,2,1,2,421.81,7.66,429.47
TXN_510210,CUST_22523,1531,,4,3,1,186.2,9.91,196.10999999999999
TXN_781244,CUST_76888,1532,,4,3,3,742.23,22.54,764.77
TXN_147290,CUST_32279,1533,,1,3,4,448.54,18.39,466.93
TXN_166713,CUST_78581,1534,,3,1,1,153.13,12.85,165.98
TXN_313678,CUST_14264,1535,,2,3,2,456.06,14.36,470.42
TXN_222308,CUST_10026,1536,,4,1,3,304.62,14.74,319.36
TXN_174423,CUST_25353,1537,,3,3,2,207.08,8.05,215.13000000000002
TXN_928048,CUST_11272,1538,,4,2,4,1063.54,14.95,1078.49
TXN_798051,CUST_32380,1539,,2,2,1,140.18,15.38,155.56
TXN_910257,CUST_67398,1540,,4,2,4,531.12,18.67,549.79
TXN_779867,CUST_32611,1541,,2,3,3,384.93,17.77,402.7
TXN_816203,CUST_77966,1542,,3,3,4,280.09,21.6,301.69
TXN_359862,CUST_73816,1543,,5,3,4,129.3,14.95,144.25
TXN_251113,CUST_62779,1544,,4,2,3,625.31,20.51,645.8199999999999
TXN_453989,CUST_59650,1545,,5,4,12,207.79,12.82,220.60999999999999
TXN_621157,CUST_62669,1546,,3,1,4,455.21,7.93,463.14
TXN_770639,CUST_21702,1547,,2,1,4,204.23,7.01,211.23999999999998
TXN_935788,CUST_46097,1548,,1,3,4,1104.04,7.76,1111.8
TXN_237726,CUST_25511,1549,,2,2,1,212.65,12.36,225.01
TXN_284928,CUST_50824,1550,,4,1,1,47.78,22.13,69.91
TXN_719636,CUST_33741,1551,,2,3,18,1568.85,20.32,1589.1699999999998
TXN_676926,CUST_82968,1552,,3,3,2,325.09,14.36,339.45
TXN_604522,CUST_25036,1553,,2,4,8,252.47,15.19,267.66
TXN_492976,CUST_21050,1554,,2,2,2,573.05,9.74,582.79
TXN_524541,CUST_84161,1555,,3,3,14,797.34,23.92,821.26
TXN_500284,CUST_73567,1556,,3,3,3,211.27,13.85,225.12
TXN_746331,CUST_41536,1557,,3,3,2,190.6,19.36,209.95999999999998
TXN_814563,CUST_30582,1558,,3,2,4,243.75,22.5,266.25
TXN_575007,CUST_18111,1559,,3,3,1,38.27,8.42,46.690000000000005
TXN_307346,CUST_83919,1560,,2,4,1,45.06,22.1,67.16
TXN_961405,CUST_61818,1561,,2,3,4,931.79,15.81,947.5999999999999
TXN_639018,CUST_76493,1562,,3,4,5,393.58,21.39,414.96999999999997
TXN_839240,CUST_98181,1563,,2,2,4,1178.29,14.85,1193.1399999999999
TXN_277548,CUST_13784,1564,,1,2,3,291.68,18.21,309.89
TXN_671929,CUST_75230,1565,,2,3,3,893.6,10.81,904.41
TXN_427423,CUST_45268,1566,,2,2,2,119.89,17.5,137.39
TXN_709547,CUST_84396,1567,,3,1,1,154.11,13.45,167.56
TXN_151298,CUST_95262,1568,,4,3,1,293.19,9.26,302.45
TXN_226970,CUST_29922,1569,,5,3,12,607.96,8.06,616.02
TXN_812279,CUST_49487,1570,,5,4,7,581.33,16.24,597.57
TXN_277698,CUST_21859,1571,,3,3,4,887.6,17.03,904.63
TXN_932788,CUST_51427,1572,,3,4,7,438.36,8.78,447.14
TXN_739512,CUST_12427,1573,,4,3,4,640.94,23.66,664.6
TXN_820648,CUST_86436,1574,,4,3,3,828.41,21.05,849.4599999999999
TXN_517124,CUST_21352,1575,,2,2,4,185.0,6.34,191.34
TXN_792890,CUST_28766,1576,,1,1,1,122.95,9.26,132.21
TXN_444038,CUST_37260,1577,,1,2,1,266.36,20.87,287.23
TXN_306764,CUST_40439,1578,,4,2,4,205.35,7.99,213.34
TXN_806830,CUST_57285,1579,,4,2,2,281.08,23.01,304.09
TXN_180508,CUST_74345,1580,,2,3,1,39.71,14.27,53.980000000000004
TXN_906918,CUST_16532,1581,,2,1,1,60.82,24.24,85.06
TXN_477344,CUST_19721,1582,,3,2,2,108.46,23.35,131.81
TXN_157262,CUST_73866,1583,,2,4,4,276.95,6.49,283.44
TXN_535165,CUST_30509,1584,,6,4,14,1278.09,8.11,1286.1999999999998
TXN_473676,CUST_24640,1585,,1,2,1,102.49,23.94,126.42999999999999
TXN_517486,CUST_23180,1586,,1,1,4,251.86,18.13,269.99
TXN_191601,CUST_31051,1587,,1,2,2,61.43,18.63,80.06
TXN_487742,CUST_12601,1588,,1,2,4,842.37,12.6,854.97
TXN_717528,CUST_13346,1589,,4,2,1,118.38,23.55,141.93
TXN_810041,CUST_86322,1590,,1,1,2,586.13,14.44,600.57
TXN_287550,CUST_11461,1591,,2,2,2,66.52,16.17,82.69
TXN_848507,CUST_40281,1592,,1,3,2,592.59,9.65,602.24
TXN_872218,CUST_28012,1593,,3,3,10,938.44,20.17,958.61
TXN_791747,CUST_23399,1594,,4,3,4,216.07,24.05,240.12
TXN_372325,CUST_18654,1595,,3,3,2,350.25,19.97,370.22
TXN_830324,CUST_87860,1596,,1,3,4,1150.4,17.55,1167.95
TXN_467396,CUST_55441,1597,,2,2,3,601.6,13.53,615.13
TXN_213392,CUST_65612,1598,,1,2,1,137.55,16.98,154.53
TXN_550615,CUST_45452,1599,,4,1,1,36.3,6.24,42.54
TXN_425656,CUST_25241,1600,,3,1,4,172.62,22.06,194.68
TXN_215914,CUST_29136,1601,,2,4,2,177.55,8.63,186.18
TXN_615037,CUST_77060,1602,,2,2,1,109.31,11.63,120.94
TXN_438856,CUST_75905,1603,,1,1,2,105.5,17.13,122.63
TXN_180433,CUST_56688,1604,,3,3,3,778.86,8.09,786.95
TXN_351083,CUST_83207,1605,,1,2,1,119.04,5.91,124.95
TXN_630043,CUST_91008,1606,,1,1,2,503.74,17.83,521.57
TXN_810262,CUST_42441,1607,,5,4,8,597.58,11.34,608.9200000000001
TXN_892355,CUST_69481,1608,,4,1,2,123.19,6.26,129.45
TXN_180131,CUST_71059,1609,,2,2,2,457.3,13.86,471.16
TXN_189987,CUST_87496,1610,,2,4,6,70.96,20.55,91.50999999999999
TXN_774119,CUST_52416,1611,,3,4,12,190.21,15.19,205.4
TXN_590639,CUST_30016,1612,,4,1,4,948.64,24.88,973.52
TXN_708415,CUST_68486,1613,,4,1,3,836.93,13.05,849.9799999999999
TXN_821003,CUST_95654,1614,,1,2,3,321.65,10.44,332.09
TXN_243640,CUST_39480,1615,,3,1,4,307.33,16.26,323.59
TXN_390981,CUST_78484,1616,,3,2,2,138.66,24.08,162.74
TXN_149132,CUST_24688,1617,,3,4,7,439.68,17.55,457.23
TXN_159785,CUST_38022,1618,,3,1,3,109.81,8.61,118.42
TXN_154350,CUST_99832,1619,,2,4,10,906.88,14.26,921.14
TXN_151095,CUST_57298,1620,,3,3,3,307.25,16.97,324.22
TXN_413379,CUST_67886,1621,,2,2,3,593.06,7.37,600.43
TXN_858688,CUST_54498,1622,,6,3,11,379.04,11.54,390.58000000000004
TXN_504560,CUST_49827,1623,,5,4,10,920.78,8.56,929.3399999999999
TXN_400908,CUST_16343,1624,,3,2,3,567.4,7.46,574.86
TXN_407243,CUST_22062,1625,,4,1,2,145.04,16.46,161.5
TXN_848236,CUST_90714,1626,,6,3,7,141.01,13.43,154.44
TXN_252729,CUST_83948,1627,,1,1,3,601.32,17.4,618.72
TXN_354079,CUST_61428,1628,,6,3,17,149.2,12.62,161.82
TXN_620151,CUST_80343,1629,,1,2,4,1034.07,14.93,1049.0
TXN_506252,CUST_19941,1630,,2,3,12,973.75,22.66,996.41
TXN_156044,CUST_65641,1631,,2,3,2,209.56,14.11,223.67000000000002
TXN_442454,CUST_97411,1632,,2,1,3,433.3,8.04,441.34000000000003
TXN_495826,CUST_71357,1633,,1,2,1,132.53,6.34,138.87
TXN_813819,CUST_10310,1634,,2,2,3,712.88,20.18,733.06
TXN_437737,CUST_57774,1635,,3,3,3,238.62,21.97,260.59000000000003
TXN_746798,CUST_70696,1636,,4,3,2,561.73,21.35,583.08
TXN_336017,CUST_85059,1637,,2,1,1,83.41,7.12,90.53
TXN_269396,CUST_28936,1638,,3,1,3,699.31,12.4,711.7099999999999
TXN_264592,CUST_33454,1639,,4,1,4,1139.75,12.87,1152.62
TXN_502013,CUST_63288,1640,,4,3,1,183.03,6.37,189.4
TXN_110917,CUST_52420,1641,,6,3,10,962.91,24.05,986.9599999999999
TXN_392718,CUST_32262,1642,,2,3,2,560.51,15.61,576.12
TXN_236259,CUST_62384,1643,,3,2,2,166.13,13.11,179.24
TXN_230351,CUST_78449,1644,,3,1,1,124.74,10.61,135.35
TXN_629455,CUST_74091,1645,,1,3,2,586.04,19.56,605.5999999999999
TXN_554216,CUST_10173,1646,,3,4,5,299.4,15.08,314.47999999999996
TXN_440764,CUST_74370,1647,,1,1,4,871.15,7.18,878.3299999999999
TXN_685597,CUST_91826,1648,,3,3,1,240.63,15.96,256.59
TXN_954194,CUST_28592,1649,,4,1,2,368.84,12.68,381.52
TXN_351399,CUST_85274,1650,,5,4,8,557.23,11.01,568.24
TXN_939004,CUST_58391,1651,,2,3,1,98.25,14.12,112.37
TXN_816154,CUST_57942,1652,,1,2,4,715.55,18.65,734.1999999999999
TXN_322820,CUST_39025,1653,,3,2,2,525.93,17.28,543.2099999999999
TXN_592895,CUST_68513,1654,,1,1,3,753.66,22.1,775.76
TXN_607175,CUST_50634,1655,,3,3,16,1024.23,13.92,1038.15
TXN_253179,CUST_21907,1656,,1,2,3,728.44,18.59,747.0300000000001
TXN_582126,CUST_96928,1657,,6,3,10,606.33,14.58,620.9100000000001
TXN_549275,CUST_16475,1658,,1,1,3,155.87,18.31,174.18
TXN_796726,CUST_91277,1659,,2,2,1,153.55,15.44,168.99
TXN_210154,CUST_20476,1660,,1,1,1,118.02,19.91,137.93
TXN_761253,CUST_74275,1661,,4,1,2,551.16,7.61,558.77
TXN_885231,CUST_14267,1662,,3,1,2,449.98,24.32,474.3
TXN_804575,CUST_68064,1663,,3,3,3,383.73,14.51,398.24
TXN_205431,CUST_94337,1664,,3,3,3,334.77,15.0,349.77
TXN_625979,CUST_26271,1665,,1,3,2,262.52,8.85,271.37
TXN_588676,CUST_84392,1666,,2,3,15,148.69,7.42,156.10999999999999
TXN_596680,CUST_92180,1667,,4,2,3,234.92,13.85,248.76999999999998
TXN_515919,CUST_51367,1668,,1,3,4,618.43,8.03,626.4599999999999
TXN_203299,CUST_67392,1669,,3,2,2,52.4,23.39,75.78999999999999
TXN_366535,CUST_49525,1670,,3,4,18,661.12,6.81,667.93
TXN_748014,CUST_51199,1671,,4,1,3,678.5,18.28,696.78
TXN_386901,CUST_82417,1672,,4,3,2,57.17,13.94,71.11
TXN_279604,CUST_16800,1673,,4,3,2,557.41,11.5,568.91
TXN_513606,CUST_44621,1674,,6,4,19,973.95,14.53,988.48
TXN_388717,CUST_62394,1675,,5,4,17,1196.91,9.26,1206.17
TXN_359698,CUST_99270,1676,,4,1,1,125.77,12.02,137.79
TXN_137170,CUST_88920,1677,,1,3,2,270.97,12.63,283.6
TXN_188924,CUST_96010,1678,,4,1,2,281.79,16.48,298.27000000000004
TXN_592034,CUST_86526,1679,,1,1,2,448.76,16.63,465.39
TXN_298196,CUST_73469,1680,,2,2,4,1111.5,5.81,1117.31
TXN_514273,CUST_58846,1681,,3,2,2,504.46,22.45,526.91
TXN_187276,CUST_52065,1682,,5,3,14,555.96,8.28,564.24
TXN_925303,CUST_58715,1683,,4,1,3,841.27,5.59,846.86
TXN_385918,CUST_85328,1684,,3,1,1,145.8,15.64,161.44
TXN_104837,CUST_21741,1685,,5,4,12,1010.34,7.82,1018.1600000000001
TXN_946087,CUST_83675,1686,,1,1,3,567.45,11.22,578.6700000000001
TXN_507183,CUST_46259,1687,,3,1,2,500.71,6.72,507.43
TXN_823804,CUST_88901,1688,,3,3,1,104.11,6.79,110.9
TXN_552024,CUST_91722,1689,,1,1,4,362.71,11.68,374.39
TXN_866466,CUST_21652,1690,,4,2,3,396.74,18.77,415.51
TXN_704282,CUST_88538,1691,,1,2,3,602.87,17.97,620.84
TXN_523387,CUST_74517,1692,,6,4,11,805.8,19.22,825.02
TXN_581034,CUST_27230,1693,,4,3,1,139.82,24.27,164.09
TXN_746408,CUST_31694,1694,,4,3,3,279.46,14.46,293.91999999999996
TXN_739355,CUST_61366,1695,,1,1,1,172.46,23.94,196.4
TXN_595545,CUST_51726,1696,,1,2,4,673.87,24.03,697.9
TXN_457318,CUST_39459,1697,,3,1,3,239.92,13.26,253.17999999999998
TXN_910561,CUST_64493,1698,,6,3,9,93.42,22.14,115.56
TXN_341118,CUST_22344,1699,,3,3,4,590.56,22.18,612.7399999999999
TXN_891929,CUST_95667,1700,,2,1,3,599.51,7.78,607.29
TXN_792813,CUST_25929,1701,,3,1,1,163.45,15.65,179.1
TXN_847662,CUST_49490,1702,,2,2,1,32.36,20.87,53.230000000000004
TXN_389482,CUST_56015,1703,,1,2,4,336.61,21.72,358.33000000000004
TXN_532468,CUST_16174,1704,,1,1,1,277.68,14.83,292.51
TXN_818051,CUST_39494,1705,,4,2,4,1170.37,6.86,1177.2299999999998
TXN_729509,CUST_77705,1706,,2,2,3,728.28,20.99,749.27
TXN_298815,CUST_23596,1707,,4,3,4,920.02,20.97,940.99
TXN_439433,CUST_63634,1708,,1,3,4,911.32,24.5,935.82
TXN_951418,CUST_68539,1709,,3,3,1,58.86,10.19,69.05
TXN_123386,CUST_96510,1710,,3,1,1,99.17,6.88,106.05
TXN_832378,CUST_14786,1711,,3,3,1,178.09,15.73,193.82
TXN_148537,CUST_42361,1712,,4,1,2,131.92,14.04,145.95999999999998
TXN_143982,CUST_57998,1713,,2,1,1,157.06,15.62,172.68
TXN_820051,CUST_87508,1714,,4,2,1,259.26,15.17,274.43
TXN_328349,CUST_79313,1715,,3,3,9,765.8,14.53,780.3299999999999
TXN_337600,CUST_96488,1716,,3,3,4,492.99,11.31,504.3
TXN_391810,CUST_27489,1717,,4,2,3,189.09,20.05,209.14000000000001
TXN_546848,CUST_31391,1718,,2,1,4,890.9,12.27,903.17
TXN_210597,CUST_29589,1719,,2,3,2,508.26,16.42,524.68
TXN_383902,CUST_35317,1720,,1,3,1,203.19,12.9,216.09
TXN_299950,CUST_47481,1721,,2,1,1,92.69,11.41,104.1
TXN_908535,CUST_14102,1722,,3,4,8,546.45,10.9,557.35
TXN_927677,CUST_26890,1723,,5,4,19,713.68,16.95,730.63
TXN_153093,CUST_76071,1724,,1,1,3,446.05,9.04,455.09000000000003
TXN_909817,CUST_51015,1725,,2,1,3,700.61,15.22,715.83
TXN_385438,CUST_44345,1726,,4,2,1,50.56,13.04,63.6
TXN_234273,CUST_96311,1727,,3,2,3,222.29,16.16,238.45
TXN_979188,CUST_36737,1728,,6,4,5,350.09,19.07,369.15999999999997
TXN_456528,CUST_35321,1729,,1,3,2,157.73,15.49,173.22
TXN_645984,CUST_25699,1730,,6,4,13,1255.75,20.92,1276.67
TXN_484417,CUST_75227,1731,,3,4,15,1114.75,11.91,1126.66
TXN_643632,CUST_60492,1732,,2,2,3,737.89,9.78,747.67
TXN_810836,CUST_49342,1733,,3,3,2,512.97,7.46,520.4300000000001
TXN_429640,CUST_22658,1734,,6,4,4,69.52,21.63,91.14999999999999
TXN_620369,CUST_51274,1735,,6,3,15,482.77,24.75,507.52
TXN_800303,CUST_71701,1736,,3,3,10,665.88,22.7,688.58
TXN_436101,CUST_16300,1737,,3,3,8,458.88,19.8,478.68
TXN_839340,CUST_22988,1738,,2,3,3,752.13,13.53,765.66
TXN_243699,CUST_95979,1739,,3,3,3,561.72,21.29,583.01
TXN_226258,CUST_49724,1740,,1,2,1,158.02,11.4,169.42000000000002
TXN_174812,CUST_87113,1741,,5,3,12,145.84,11.67,157.51
TXN_874761,CUST_55834,1742,,4,1,1,27.55,24.64,52.19
TXN_795155,CUST_82147,1743,,2,2,1,132.73,5.04,137.76999999999998
TXN_941121,CUST_38873,1744,,3,1,1,67.12,19.2,86.32000000000001
TXN_449413,CUST_76770,1745,,1,1,4,924.09,10.69,934.7800000000001
TXN_922318,CUST_27943,1746,,3,3,4,104.27,9.27,113.53999999999999
TXN_892108,CUST_69081,1747,,3,1,3,856.08,8.65,864.73
TXN_396189,CUST_31380,1748,,3,1,1,39.77,6.64,46.410000000000004
TXN_702478,CUST_94052,1749,,1,2,1,38.71,21.31,60.019999999999996
TXN_185684,CUST_55711,1750,,3,4,12,257.3,7.44,264.74
TXN_561985,CUST_96237,1751,,6,3,14,670.97,13.65,684.62
TXN_564011,CUST_53124,1752,,1,3,4,1177.01,23.94,1200.95
TXN_718002,CUST_75181,1753,,3,2,1,274.29,10.81,285.1
TXN_735703,CUST_87299,1754,,3,2,2,274.01,11.12,285.13
TXN_191958,CUST_79899,1755,,3,1,3,716.48,24.66,741.14
TXN_691852,CUST_96671,1756,,6,3,11,992.3,12.51,1004.81
TXN_533810,CUST_41345,1757,,2,3,11,480.33,17.55,497.88
TXN_104586,CUST_13079,1758,,2,2,2,214.05,19.1,233.15
TXN_770095,CUST_26344,1759,,5,4,3,169.2,8.76,177.95999999999998
TXN_710687,CUST_25744,1760,,4,2,1,108.34,13.18,121.52000000000001
TXN_459366,CUST_29582,1761,,2,2,2,137.36,14.25,151.61
TXN_628293,CUST_61195,1762,,1,3,2,63.0,9.45,72.45
TXN_313696,CUST_24910,1763,,5,4,3,95.45,20.21,115.66
TXN_702444,CUST_88297,1764,,3,3,3,852.04,20.42,872.4599999999999
TXN_561597,CUST_10763,1765,,4,2,1,52.8,14.72,67.52
TXN_424373,CUST_12990,1766,,5,3,4,130.05,12.88,142.93
TXN_997609,CUST_32362,1767,,4,3,3,791.51,24.08,815.59
TXN_588976,CUST_72794,1768,,2,4,17,1295.29,7.7,1302.99
TXN_994621,CUST_36110,1769,,1,3,2,482.09,5.94,488.03
TXN_620046,CUST_55039,1770,,4,3,4,595.47,23.66,619.13
TXN_191494,CUST_17050,1771,,3,3,4,912.6,12.81,925.41
TXN_680876,CUST_21894,1772,,3,3,4,877.29,23.21,900.5
TXN_965935,CUST_60402,1773,,2,3,4,835.05,17.35,852.4
TXN_981948,CUST_50017,1774,,4,3,4,469.41,15.6,485.01000000000005
TXN_611397,CUST_98042,1775,,3,4,17,941.1,5.55,946.65
TXN_876858,CUST_48168,1776,,2,2,2,124.55,16.39,140.94
TXN_114770,CUST_25607,1777,,6,3,9,115.21,22.76,137.97
TXN_614762,CUST_49475,1778,,4,1,1,49.65,24.54,74.19
TXN_551032,CUST_75611,1779,,2,1,4,240.82,14.42,255.23999999999998
TXN_699764,CUST_67718,1780,,1,2,3,896.27,14.42,910.6899999999999
TXN_207205,CUST_67016,1781,,2,1,1,52.32,5.29,57.61
TXN_810509,CUST_98906,1782,,1,3,2,562.67,6.76,569.43
TXN_272894,CUST_23224,1783,,3,2,2,444.85,18.14,462.99
TXN_215657,CUST_68611,1784,,3,3,2,435.53,14.08,449.60999999999996
TXN_220660,CUST_76796,1785,,2,4,9,850.23,12.33,862.5600000000001
TXN_953045,CUST_19754,1786,,2,2,4,827.32,20.02,847.34
TXN_673119,CUST_89876,1787,,2,1,1,288.51,6.14,294.65
TXN_397195,CUST_59440,1788,,6,3,13,190.55,5.85,196.4
TXN_703183,CUST_88381,1789,,2,1,2,268.65,19.71,288.35999999999996
TXN_813463,CUST_42985,1790,,4,1,3,237.13,23.2,260.33
TXN_257978,CUST_52689,1791,,3,3,16,585.96,16.74,602.7
TXN_500472,CUST_56595,1792,,3,3,1,70.45,8.74,79.19
TXN_148512,CUST_46079,1793,,1,3,3,531.81,14.54,546.3499999999999
TXN_774359,CUST_84419,1794,,3,2,4,144.22,22.47,166.69
TXN_317250,CUST_95074,1795,,3,3,4,246.43,9.04,255.47
TXN_896359,CUST_39157,1796,,4,3,3,892.4,9.91,902.31
TXN_775475,CUST_46842,1797,,6,4,12,331.89,20.4,352.28999999999996
TXN_831844,CUST_95687,1798,,4,3,1,171.33,13.68,185.01000000000002
TXN_374310,CUST_38953,1799,,1,1,2,304.4,9.6,314.0
TXN_283511,CUST_46571,1800,,3,3,3,170.18,7.15,177.33
TXN_579775,CUST_49680,1801,,1,1,2,518.45,8.73,527.1800000000001
TXN_319247,CUST_40710,1802,,3,3,3,744.85,21.47,766.32
TXN_917863,CUST_58639,1803,,4,3,3,479.68,10.35,490.03000000000003
TXN_550054,CUST_35306,1804,,4,2,1,121.28,10.55,131.83
TXN_153343,CUST_90190,1805,,1,3,1,172.03,13.75,185.78
TXN_731610,CUST_28200,1806,,1,2,4,410.88,15.28,426.15999999999997
TXN_750311,CUST_38727,1807,,1,1,2,387.24,12.93,400.17
TXN_122072,CUST_82884,1808,,2,4,17,225.73,5.6,231.32999999999998
TXN_507163,CUST_11534,1809,,1,1,4,770.92,22.41,793.3299999999999
TXN_979713,CUST_62905,1810,,4,3,1,84.34,11.15,95.49000000000001
TXN_313774,CUST_98493,1811,,1,1,2,230.23,9.05,239.28
TXN_763524,CUST_46169,1812,,2,1,1,272.76,7.92,280.68
TXN_490283,CUST_85406,1813,,1,1,4,448.05,7.61,455.66
TXN_686871,CUST_12467,1814,,1,3,2,493.03,5.81,498.84
TXN_164055,CUST_65076,1815,,2,2,1,222.16,6.46,228.62
TXN_134898,CUST_69434,1816,,4,1,4,880.83,7.4,888.23
TXN_400403,CUST_98506,1817,,1,3,3,210.76,13.01,223.76999999999998
TXN_198723,CUST_92181,1818,,4,3,1,139.23,15.26,154.48999999999998
TXN_165585,CUST_83457,1819,,6,4,6,189.18,17.62,206.8
TXN_131013,CUST_83936,1820,,6,3,19,195.41,12.63,208.04
TXN_237824,CUST_72700,1821,,3,1,3,671.81,14.22,686.03
TXN_773720,CUST_55261,1822,,3,1,1,196.14,8.77,204.91
TXN_976984,CUST_33248,1823,,2,1,2,87.27,11.48,98.75
TXN_671386,CUST_61866,1824,,2,1,2,160.31,18.99,179.3
TXN_453213,CUST_19116,1825,,2,4,2,180.97,20.51,201.48
TXN_119652,CUST_18821,1826,,4,1,1,172.77,14.66,187.43
TXN_912363,CUST_43543,1827,,1,2,1,61.6,10.21,71.81
TXN_998458,CUST_19428,1828,,2,3,2,153.65,21.73,175.38
TXN_416591,CUST_20450,1829,,4,2,3,450.64,9.67,460.31
TXN_548588,CUST_44726,1830,,3,3,3,85.93,24.47,110.4
TXN_428947,CUST_12474,1831,,4,2,3,180.1,24.58,204.68
TXN_913119,CUST_92650,1832,,6,3,9,745.71,7.02,752.73
TXN_889818,CUST_82415,1833,,6,3,16,1453.94,24.78,1478.72
TXN_460728,CUST_97497,1834,,3,2,4,1151.31,23.24,1174.55
TXN_541874,CUST_18225,1835,,2,3,5,306.54,7.42,313.96000000000004
TXN_671576,CUST_30439,1836,,4,3,4,926.62,18.66,945.28
TXN_574200,CUST_62909,1837,,3,1,1,180.94,22.64,203.57999999999998
TXN_258378,CUST_38241,1838,,4,1,2,62.49,20.77,83.26
TXN_765896,CUST_29642,1839,,3,3,2,387.77,17.64,405.40999999999997
TXN_124888,CUST_49811,1840,,1,3,3,522.57,24.26,546.83
TXN_899576,CUST_67970,1841,,4,3,1,143.99,5.81,149.8
TXN_959691,CUST_86182,1842,,1,3,3,585.56,20.73,606.29
TXN_615979,CUST_55631,1843,,3,4,9,293.22,18.53,311.75
TXN_984018,CUST_65360,1844,,1,1,2,268.4,15.7,284.09999999999997
TXN_327222,CUST_46640,1845,,2,1,1,175.57,19.11,194.68
TXN_554774,CUST_58938,1846,,3,3,9,741.85,20.29,762.14
TXN_928601,CUST_14247,1847,,3,3,3,380.44,13.82,394.26
TXN_770707,CUST_30222,1848,,2,2,1,63.02,12.28,75.3
TXN_854350,CUST_30156,1849,,1,3,2,467.2,8.97,476.17
TXN_350333,CUST_83082,1850,,3,2,2,199.17,20.16,219.32999999999998
TXN_933817,CUST_34726,1851,,2,3,1,274.6,11.74,286.34000000000003
TXN_388185,CUST_79747,1852,,6,3,9,487.48,16.55,504.03000000000003
TXN_186048,CUST_33356,1853,,2,2,1,156.04,12.66,168.7
TXN_199126,CUST_28445,1854,,2,3,4,170.16,21.64,191.8
TXN_258361,CUST_14428,1855,,2,4,6,127.51,19.21,146.72
TXN_461789,CUST_31088,1856,,2,2,4,385.42,7.94,393.36
TXN_633069,CUST_94630,1857,,4,1,3,821.09,6.18,827.27
TXN_301394,CUST_93665,1858,,6,4,4,229.4,17.13,246.53
TXN_539824,CUST_35169,1859,,4,2,3,581.25,12.85,594.1
TXN_622697,CUST_87021,1860,,2,1,3,493.82,14.26,508.08
TXN_457778,CUST_69392,1861,,2,3,6,460.0,22.38,482.38
TXN_334430,CUST_23332,1862,,2,4,6,58.53,5.78,64.31
TXN_675902,CUST_16376,1863,,1,2,2,242.56,21.22,263.78
TXN_221593,CUST_36009,1864,,2,3,2,148.49,11.0,159.49
TXN_444442,CUST_95135,1865,,3,4,19,1003.58,19.04,1022.62
TXN_496857,CUST_33334,1866,,2,4,6,434.94,23.68,458.62
TXN_874025,CUST_45119,1867,,2,3,14,232.89,18.07,250.95999999999998
TXN_829567,CUST_16762,1868,,2,4,14,100.58,18.56,119.14
TXN_975583,CUST_59515,1869,,4,2,4,262.32,12.1,274.42
TXN_834474,CUST_61464,1870,,1,2,2,351.93,6.39,358.32
TXN_409045,CUST_65110,1871,,3,3,4,308.43,24.81,333.24
TXN_516565,CUST_26317,1872,,1,2,3,382.99,11.52,394.51
TXN_910007,CUST_25335,1873,,4,2,3,386.53,16.36,402.89
TXN_327468,CUST_80807,1874,,2,3,19,944.76,13.63,958.39
TXN_342647,CUST_53959,1875,,1,3,1,128.41,13.58,141.99
TXN_943395,CUST_88272,1876,,4,3,1,259.72,6.26,265.98
TXN_810518,CUST_86847,1877,,3,3,13,522.06,23.26,545.3199999999999
TXN_603758,CUST_13492,1878,,3,3,4,994.37,7.24,1001.61
TXN_823854,CUST_51533,1879,,5,4,14,1300.65,6.98,1307.63
TXN_897758,CUST_15290,1880,,2,3,12,501.17,10.07,511.24
TXN_198466,CUST_74080,1881,,4,1,1,53.18,9.68,62.86
TXN_160380,CUST_40559,1882,,4,1,2,313.96,5.17,319.13
TXN_564911,CUST_34317,1883,,1,3,3,460.4,8.09,468.48999999999995
TXN_414849,CUST_57991,1884,,4,3,3,477.19,23.76,500.95
TXN_271099,CUST_15580,1885,,2,1,1,86.44,18.15,104.59
TXN_346858,CUST_43751,1886,,5,4,18,1314.92,20.34,1335.26
TXN_343699,CUST_25488,1887,,2,4,10,252.14,15.59,267.72999999999996
TXN_596521,CUST_37312,1888,,2,4,16,1232.37,15.04,1247.4099999999999
TXN_736633,CUST_97031,1889,,4,2,1,55.15,20.28,75.43
TXN_198540,CUST_59968,1890,,2,2,1,144.04,24.9,168.94
TXN_168017,CUST_37077,1891,,3,2,3,366.0,8.51,374.51
TXN_759022,CUST_12329,1892,,2,1,4,1090.67,8.31,1098.98
TXN_347279,CUST_62321,1893,,3,2,4,1020.38,24.67,1045.05
TXN_670384,CUST_15732,1894,,6,3,10,625.88,20.64,646.52
TXN_374481,CUST_83659,1895,,3,1,1,153.79,20.76,174.54999999999998
TXN_912914,CUST_75705,1896,,2,2,3,423.84,15.26,439.09999999999997
TXN_385959,CUST_23398,1897,,1,2,1,241.15,22.24,263.39
TXN_900502,CUST_62985,1898,,4,2,4,402.05,9.88,411.93
TXN_698463,CUST_65492,1899,,1,2,3,651.74,22.84,674.58
